loan_type,loan_amount,action_taken,occupancy_type,census_tract,applicant_ethnicity_1,co_applicant_ethnicity_1,applicant_race_1,applicant_race_2,co_applicant_race_1,co_applicant_race_2,applicant_sex,co_applicant_sex,applicant_age,co_applicant_age,income,lien_status,applicant_credit_score_type,co_applicant_credit_score_type,origination_charges,discount_points,lender_credits,interest_rate,debt_to_income_ratio,combined_loan_to_value_ratio,loan_term,property_value,manufactured_home_secured_property_type,total_units,aus_1,reverse_mortgage,open_end_line_of_credit,manufactured_home_land_property_interest,total_loan_costs,total_points_and_fees,prepayment_penalty_term,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,multifamily_affordable_units,"('applicant_race_2',)","('co_applicant_race_2',)"
1,95000,2,1,35013001102,2,5,5,0,8,0,1,5,2,6,83,1,2,10,0,0,0,7,17,16,4,19,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,65000,1,1,28075000700,3,5,6,0,8,0,1,5,2,6,52,1,1,10,23,1,0,7,0,158,1,4,3,1,1,2,2,5,193,0,0,2,2,2,2,0,0,6
1,65000,1,1,48061012504,1,5,5,0,8,0,2,5,4,6,15,1,1,10,8,9,9,31,0,54,14,7,3,1,1,2,2,5,177,0,0,2,2,2,2,0,0,6
2,185000,5,1,29027070600,2,5,5,0,8,0,2,5,3,6,33,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,335000,1,1,6037502700,1,5,5,0,8,0,2,5,1,6,82,1,1,10,21,0,0,12,0,58,14,47,3,1,1,2,2,5,150,0,0,2,2,2,2,0,0,6
1,215000,1,1,6047002202,1,1,5,0,5,0,1,2,1,0,112,1,3,1,53,25,0,10,0,44,10,33,3,1,1,2,2,5,296,0,0,2,2,2,2,0,0,6
1,145000,1,1,32003005434,2,2,6,0,6,0,1,2,3,3,91,1,2,1,21,0,0,7,1,17,1,29,3,1,1,2,2,5,260,0,0,2,2,2,2,0,0,6
1,365000,4,1,6037540501,1,5,5,0,8,0,1,5,1,6,84,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,275000,5,1,6037543100,2,5,3,0,8,0,2,5,3,6,114,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,125000,3,1,55099970400,2,5,6,0,8,0,1,5,3,6,11,1,9,10,0,0,0,0,16,94,14,14,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,235000,1,1,55079035100,2,5,5,0,8,0,2,5,1,6,49,1,1,10,21,0,0,12,3,88,14,29,3,1,1,2,2,5,41,0,0,2,2,2,2,0,0,6
1,235000,4,1,17031802003,3,3,6,0,6,0,1,2,4,3,92,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,265000,4,1,41043030402,3,3,6,0,6,0,1,2,4,4,28,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,345000,1,1,1003010701,2,5,5,0,8,0,1,5,1,6,85,1,1,10,51,23,0,12,0,89,14,43,3,1,1,2,2,5,330,0,0,2,2,2,2,0,0,6
1,85000,1,1,39153503701,2,5,5,0,8,0,2,5,6,6,41,1,1,10,27,6,0,11,0,160,14,5,3,1,1,2,2,5,259,0,0,2,2,2,2,0,0,6
1,65000,3,3,1087232100,2,5,3,0,8,0,1,5,4,6,183,1,9,10,0,0,0,0,0,93,5,5,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,315000,5,2,55029100400,2,2,5,0,5,0,1,2,7,8,228,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,235000,5,1,34029731101,2,2,5,0,5,0,1,2,1,1,166,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,245000,1,1,53067011420,2,5,6,0,8,0,2,5,3,6,49,1,3,10,72,48,0,12,9,51,14,34,3,1,1,2,2,5,423,0,0,2,2,2,2,0,0,6
1,125000,3,2,12021010300,2,2,5,0,5,0,1,2,7,8,60,1,9,9,0,0,0,0,1,7,14,29,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,75000,3,1,47157021611,2,5,5,0,8,0,1,5,7,6,58,1,2,10,0,0,0,0,3,5,14,19,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,385000,4,1,25017314302,2,5,5,0,8,0,1,5,2,6,54,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,75000,4,1,13133950303,2,2,3,0,3,0,3,3,7,4,23,1,9,9,0,0,0,0,19,0,5,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,345000,4,1,32003005841,2,5,5,0,8,0,1,5,3,6,176,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,375000,4,1,12057000902,2,2,3,0,3,0,1,2,3,3,195,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,75000,4,1,8031004403,2,2,6,0,6,0,1,2,3,2,50,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,195000,3,1,4019004647,2,5,6,0,8,0,2,5,2,6,20,1,9,10,0,0,0,0,18,64,14,25,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,145000,4,1,45035010808,2,2,5,0,5,0,2,1,4,8,19,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,405000,4,1,24003730100,2,2,5,0,5,0,2,1,2,3,150,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,305000,4,3,6037535901,3,3,6,0,6,0,2,1,2,2,97,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,305000,4,1,12086006002,3,5,6,0,8,0,2,5,3,6,44,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
3,175000,4,1,13311950201,2,5,5,0,8,0,1,5,1,6,0,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,355000,4,1,6073019905,2,2,5,0,5,0,2,1,3,4,75,1,9,9,0,0,0,0,19,0,7,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,125000,4,1,48339694600,2,5,5,0,8,0,2,5,1,6,53,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,165000,4,1,22093040600,2,2,3,0,3,0,1,2,3,3,44,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,155000,1,1,17089850702,3,5,6,0,8,0,1,5,0,6,0,1,2,10,0,0,31,10,17,0,14,0,3,1,6,2,2,5,363,0,0,2,2,2,2,0,0,6
1,265000,4,1,1033020701,1,1,5,0,5,0,1,2,2,2,161,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,305000,2,1,41005023202,2,2,5,0,5,0,1,2,2,2,118,1,1,3,0,0,0,12,1,124,14,33,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,85000,4,1,13247060308,3,5,6,0,8,0,3,5,2,6,23,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
2,195000,4,1,42133021010,2,5,5,0,8,0,1,5,1,6,19,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
3,135000,1,1,12057014011,2,5,5,0,8,0,1,5,7,6,0,1,2,10,1,0,19,9,17,0,14,0,3,1,6,2,2,5,6,0,0,2,2,2,2,0,0,6
1,325000,4,1,8001008523,2,5,5,0,8,0,1,5,1,6,48,1,9,9,0,0,0,0,19,0,8,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,105000,4,1,6107000401,3,3,5,0,5,0,1,2,3,3,52,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,265000,4,1,27037061107,3,2,5,0,5,0,2,1,0,0,106,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
2,205000,2,1,13067031312,2,5,3,0,8,0,2,5,2,6,77,1,3,10,0,0,0,14,1,122,14,21,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,45000,4,1,1003011601,2,5,5,0,8,0,2,5,7,6,4,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,145000,3,1,47055920300,2,5,5,0,8,0,2,5,0,6,39,1,9,10,0,0,0,0,18,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,175000,4,1,29183311122,2,2,5,0,5,0,1,2,1,0,99,1,9,9,0,0,0,0,19,0,10,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,155000,4,1,13311950201,2,2,5,0,5,0,1,2,1,1,113,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,325000,4,1,10003013503,2,2,5,0,5,0,1,2,1,0,143,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,45000,3,1,12009065021,2,2,5,0,5,0,2,1,2,2,13,1,3,1,0,0,0,0,16,25,14,5,2,1,1,2,2,1,0,0,0,2,2,2,2,0,0,6
1,365000,3,1,6001430800,3,5,6,0,8,0,3,5,3,6,31,1,9,10,0,0,0,0,18,18,5,72,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,215000,4,1,29183311322,2,5,5,0,8,0,1,5,2,6,59,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,225000,4,1,24033801409,1,5,6,0,8,0,1,5,1,6,52,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,115000,3,1,24005450504,2,5,6,0,8,0,2,5,1,6,101,1,1,10,0,0,0,0,4,105,14,12,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,175000,4,1,48493000500,1,5,5,0,8,0,1,5,1,6,56,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,225000,4,1,1097002501,2,5,5,0,8,0,1,5,3,6,98,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,245000,4,1,53053071505,2,5,5,0,8,0,2,5,4,6,75,1,9,9,0,0,0,0,19,0,7,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,355000,3,1,17031221500,3,3,6,0,6,0,3,3,2,1,69,1,9,9,0,0,0,0,18,70,14,46,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,115000,1,1,18109510402,3,5,6,0,8,0,3,5,3,6,31,1,1,10,37,7,0,11,8,85,14,13,3,1,1,2,2,5,486,0,0,2,2,2,2,0,0,6
1,185000,4,3,25013800300,1,5,3,0,8,0,2,5,1,6,79,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,165000,4,1,6019003809,2,5,3,0,8,0,2,5,4,6,10,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,275000,4,1,8119010103,2,5,5,0,8,0,2,5,3,6,72,1,9,9,0,0,0,0,19,0,14,0,3,1,2,2,2,5,0,0,0,2,2,2,2,0,0,6
1,255000,3,1,24025306400,3,5,6,0,8,0,3,5,2,6,61,1,9,10,0,0,0,0,15,118,5,30,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,175000,4,3,34039030500,2,2,3,0,3,0,2,1,2,1,132,1,9,9,0,0,0,0,19,0,5,0,3,2,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,155000,4,1,45051060308,2,2,5,0,5,0,2,2,4,0,67,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,275000,4,1,17043841114,2,2,5,0,5,0,1,2,7,4,99,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,255000,4,1,6095253101,2,2,5,0,5,0,1,2,4,4,69,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,385000,4,1,6019005518,2,5,5,0,8,0,2,5,7,6,66,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,115000,2,1,22015011001,3,5,6,0,8,0,2,5,3,6,36,1,3,10,0,0,0,11,9,38,10,16,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,475000,4,1,12086008209,2,2,5,0,5,0,2,1,7,4,129,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,235000,3,2,6065045214,2,1,5,0,5,0,1,2,3,2,176,1,9,1,0,0,0,0,18,56,14,32,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,15000,4,1,37067003703,2,5,3,0,8,0,2,5,4,6,13,2,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,125000,3,1,8041004100,2,5,5,0,8,0,1,5,3,6,7,1,9,10,0,0,0,0,18,36,9,19,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,635000,4,1,6073008503,3,3,5,0,5,0,1,2,7,3,221,1,9,9,0,0,0,0,19,0,14,0,3,2,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,415000,1,1,6007000501,2,5,5,0,8,0,1,5,3,6,109,1,1,10,21,0,0,7,9,23,5,73,3,1,1,2,2,5,181,0,0,2,2,2,2,0,0,6
1,75000,4,1,6105000400,2,2,5,0,5,0,1,2,4,3,34,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,255000,3,1,32005002200,3,5,6,0,8,0,1,5,2,6,94,1,9,10,0,0,0,0,1,39,5,40,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,475000,4,1,56039967600,2,2,5,0,5,0,2,2,4,8,67,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,175000,4,1,34029714100,2,2,5,0,5,0,1,2,2,3,83,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,215000,3,1,34017017700,1,5,5,0,8,0,2,5,2,6,27,1,9,10,0,0,0,0,18,6,5,57,3,2,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,305000,4,1,53033032203,2,2,5,0,5,0,2,1,3,3,176,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,105000,4,1,6039000900,1,1,5,0,5,0,1,2,2,1,34,1,9,9,0,0,0,0,19,0,5,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,55000,4,3,48005000301,3,5,6,0,8,0,3,5,3,6,14,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,335000,4,1,6037264301,2,5,5,0,8,0,2,5,0,6,107,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,545000,4,1,6111005503,1,5,5,0,8,0,2,5,2,6,95,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,335000,4,1,6065043240,3,3,6,0,6,0,1,1,3,2,49,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,75000,4,1,12069030308,2,5,5,0,8,0,1,5,7,6,20,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,385000,4,1,51683910402,3,5,6,0,8,0,3,5,1,6,94,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,205000,2,1,37119006405,2,5,5,0,8,0,2,5,4,6,52,1,2,10,0,0,0,14,0,33,14,33,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,435000,4,1,6037920036,3,3,6,0,6,0,1,2,1,1,135,1,9,9,0,0,0,0,19,0,14,0,3,1,2,2,2,5,0,0,0,2,2,2,2,0,0,6
3,285000,4,1,4013617300,2,2,6,0,6,0,1,2,7,8,57,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
2,235000,4,1,34029736101,3,3,6,0,6,0,3,3,7,8,37,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,165000,4,1,48121021621,2,5,3,0,8,0,1,5,3,6,29,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,125000,4,1,26075006701,2,5,5,0,8,0,1,5,2,6,51,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,125000,4,1,53063014001,2,5,5,0,8,0,2,5,3,6,69,1,9,9,0,0,0,0,19,0,5,0,3,1,2,2,2,5,0,0,0,2,2,2,2,0,0,6
1,225000,4,1,48121021304,2,5,5,0,8,0,2,5,2,6,59,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,355000,4,1,6013303102,2,2,5,0,5,0,1,2,7,4,77,1,9,9,0,0,0,0,19,0,14,0,3,1,1,2,2,5,0,0,0,2,2,2,2,0,0,6
1,205000,6,1,13067030327,2,5,5,0,8,0,1,5,2,6,125,1,9,9,0,0,0,18,19,0,14,23,3,1,6,2,2,5,119,0,0,2,2,2,2,0,0,6
1,425000,6,3,6073009604,2,2,2,3,2,2,1,2,2,2,145,1,9,9,0,0,0,15,19,0,14,54,3,1,6,2,2,5,86,0,0,2,2,2,2,0,3,1
1,305000,6,1,6111001101,2,5,5,0,8,0,2,5,0,6,43,1,9,9,0,0,0,18,19,0,14,51,2,1,6,2,2,1,50,0,0,2,2,2,2,0,0,6
1,585000,6,1,6111007513,3,3,6,0,6,0,1,2,1,1,92,1,9,9,0,0,0,12,19,0,14,86,3,1,6,2,2,5,190,0,0,2,2,2,2,0,0,6
1,125000,6,1,6047002401,1,1,5,0,5,0,1,2,2,2,58,1,9,9,0,0,0,17,19,0,14,28,3,1,6,2,2,5,20,0,0,2,2,2,2,0,0,6
1,145000,6,2,6071011403,2,5,5,0,8,0,2,5,2,6,155,1,9,9,0,0,0,21,19,0,14,15,3,1,6,2,2,5,20,0,0,2,2,2,2,0,0,6
1,485000,6,1,6037502801,1,1,5,0,5,0,1,2,1,1,164,1,9,9,0,0,0,21,19,0,14,50,3,1,6,2,2,5,128,0,0,2,2,2,2,0,0,6
1,115000,6,3,6047002201,1,5,5,0,8,0,1,5,1,6,111,1,9,9,0,0,0,32,19,0,14,12,3,1,6,2,2,5,37,0,0,2,2,2,2,0,0,6
1,305000,6,1,12021000200,2,2,5,0,5,0,2,1,1,4,233,1,9,9,0,0,0,13,19,0,14,54,3,1,6,2,2,5,343,0,0,2,2,2,2,0,0,6
1,255000,6,1,42103950605,2,2,5,0,5,0,1,2,1,1,123,1,9,9,0,0,0,15,19,0,14,29,3,1,6,2,2,5,334,0,0,2,2,2,2,0,0,6
1,195000,6,1,27053026819,2,5,5,0,8,0,2,5,2,6,96,1,9,9,0,0,0,14,19,0,14,17,3,1,6,2,2,5,54,0,0,2,2,2,2,0,0,6
1,175000,6,2,27021960200,2,5,5,0,8,0,2,5,2,6,96,1,9,9,0,0,0,17,19,0,14,21,3,1,6,2,2,5,29,0,0,2,2,2,2,0,0,6
1,295000,6,1,12086008601,2,5,5,0,8,0,1,5,2,6,55,1,9,9,0,0,0,21,19,0,14,34,3,1,6,2,2,5,338,0,0,2,2,2,2,0,0,6
1,245000,6,1,34025810502,2,5,5,0,8,0,2,5,0,6,52,1,9,9,0,0,0,16,19,0,14,69,3,1,6,2,2,5,271,0,0,2,2,2,2,0,0,6
1,485000,6,1,34029715401,2,2,5,0,5,0,1,2,2,2,185,1,9,9,0,0,0,14,19,0,14,66,3,1,6,2,2,5,368,0,0,2,2,2,2,0,0,6
1,595000,6,1,34029722002,2,2,5,0,5,0,1,2,0,0,137,1,9,9,0,0,0,11,19,0,14,64,3,1,6,2,2,5,420,0,0,2,2,2,2,0,0,6
1,355000,6,1,36059408600,2,3,5,0,5,0,1,2,0,0,107,1,9,9,0,0,0,12,19,0,14,48,3,1,6,2,2,5,409,0,0,2,2,2,2,0,0,6
1,555000,6,1,34031124401,2,2,6,0,6,0,2,1,1,1,158,1,9,9,0,0,0,14,19,0,14,82,3,1,6,2,2,5,401,0,0,2,2,2,2,0,0,6
1,785000,4,1,55133203500,2,2,5,0,5,0,1,2,2,3,138,1,9,9,0,0,0,0,19,0,14,0,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
3,455000,6,1,19015020500,2,2,5,0,5,0,1,2,1,1,125,1,9,9,1,0,0,11,19,0,14,41,3,1,6,2,2,5,702,0,0,2,2,2,2,0,0,6
1,355000,6,3,6037300701,2,5,5,0,8,0,1,5,3,6,5,1,9,9,0,0,0,25,19,0,14,87,3,1,6,2,2,5,86,0,0,2,2,2,2,0,0,6
2,325000,6,1,49053271702,2,2,5,0,5,0,1,2,2,1,214,1,9,9,0,0,0,23,19,0,14,34,3,1,6,2,2,5,647,0,0,2,2,2,2,0,0,6
1,585000,6,1,9001021200,2,5,5,0,8,0,2,5,2,6,200,1,9,9,0,0,0,13,19,0,14,69,3,1,6,2,2,5,427,0,0,2,2,2,2,0,0,6
3,255000,6,1,6071009905,1,5,5,0,8,0,1,5,7,6,29,1,9,9,1,0,0,17,19,0,14,24,3,1,6,2,2,5,669,0,0,2,2,2,2,0,0,6
3,255000,6,1,6071009714,2,2,5,0,5,0,1,2,0,0,42,1,9,9,1,0,0,16,19,0,14,22,3,1,6,2,2,5,127,0,0,2,2,2,2,0,0,6
2,285000,6,1,6071010015,2,2,5,0,5,0,1,2,1,0,0,1,9,9,0,0,0,16,19,0,14,28,3,1,6,2,2,5,568,0,0,2,2,2,2,0,0,6
2,535000,6,1,6059074111,1,1,5,0,5,0,1,2,2,2,87,1,9,9,0,0,0,11,19,0,14,58,3,1,6,2,2,5,688,0,0,2,2,2,2,0,0,6
2,395000,6,1,6065040302,1,1,5,0,5,0,1,1,2,2,0,1,9,9,0,0,0,17,19,0,14,37,3,1,6,2,2,5,636,0,0,2,2,2,2,0,0,6
2,175000,6,1,6071009707,2,2,5,0,5,0,1,2,7,8,0,1,9,9,0,0,0,17,19,0,14,14,3,1,6,2,2,5,484,0,0,2,2,2,2,0,0,6
2,315000,6,1,6067009407,2,2,5,0,5,0,2,1,0,0,0,1,9,9,0,0,0,17,19,0,14,29,3,1,6,2,2,5,595,0,0,2,2,2,2,0,0,6
2,285000,6,1,6065043506,1,1,5,0,5,0,1,2,1,1,104,1,9,9,0,0,0,17,19,0,14,26,3,1,6,2,2,5,606,0,0,2,2,2,2,0,0,6
2,585000,6,1,6037403318,2,2,5,0,5,0,1,2,1,0,110,1,9,9,0,0,0,11,19,0,14,56,3,1,6,2,2,5,696,0,0,2,2,2,2,0,0,6
2,285000,6,1,6071009112,1,5,5,0,8,0,1,5,6,6,46,1,9,9,0,0,0,17,19,0,14,26,3,1,6,2,2,5,606,0,0,2,2,2,2,0,0,6
3,485000,6,1,6065041911,2,2,5,3,5,2,1,2,4,4,121,1,9,9,1,0,0,17,19,0,14,44,3,1,6,2,2,5,707,0,0,2,2,2,2,0,3,1
1,515000,6,1,51059430400,2,2,2,0,2,0,1,2,1,0,83,1,9,9,0,0,0,8,19,0,14,51,3,1,6,2,2,5,686,0,0,2,2,2,2,0,0,6
1,315000,6,1,24027601201,3,5,3,0,8,0,1,5,2,6,81,1,9,9,0,0,0,12,19,0,14,29,3,1,6,2,2,5,208,0,0,2,2,2,2,0,0,6
1,595000,6,1,51059481201,2,5,5,0,8,0,1,5,2,6,92,1,9,9,0,0,0,14,19,0,14,63,3,1,6,2,2,5,658,0,0,2,2,2,2,0,0,6
1,555000,6,1,51013102600,2,2,5,0,5,0,1,2,0,0,99,1,9,9,0,0,0,13,19,0,14,62,3,1,6,2,2,5,207,0,0,2,2,2,2,0,0,6
1,315000,6,1,24031700817,2,5,5,0,8,0,2,5,2,6,64,1,9,9,0,0,0,8,19,0,14,42,3,1,6,2,2,5,163,0,0,2,2,2,2,0,0,6
1,495000,6,1,51059420600,2,2,6,0,5,0,1,2,0,0,160,1,9,9,0,0,0,13,19,0,14,49,3,1,6,2,2,5,288,0,0,2,2,2,2,0,0,6
1,475000,6,1,51153901306,2,2,2,0,2,0,1,2,1,1,223,1,9,9,0,0,0,7,19,0,5,76,3,1,6,2,2,5,166,0,0,2,2,2,2,0,0,6
1,125000,6,3,24003730504,2,2,5,0,5,0,1,2,1,1,191,1,9,9,0,0,0,25,19,0,14,13,3,1,6,2,2,5,69,0,0,2,2,2,2,0,0,6
1,525000,6,1,24031701006,3,5,6,0,8,0,3,5,2,6,182,1,9,9,0,0,0,13,19,0,14,64,3,1,6,2,2,5,202,0,0,2,2,2,2,0,0,6
1,335000,6,1,24033801307,2,5,5,0,8,0,2,5,2,6,46,1,9,9,0,0,0,12,19,0,14,38,3,1,6,2,2,5,213,0,0,2,2,2,2,0,0,6
1,535000,6,2,51177020405,2,2,5,0,5,0,1,2,1,1,231,1,9,9,0,0,0,13,19,0,14,64,3,1,6,2,2,5,327,0,0,2,2,2,2,0,0,6
1,295000,6,1,51061930402,2,2,5,0,5,0,2,1,3,3,93,1,9,9,0,0,0,10,19,0,14,54,3,1,6,2,2,5,224,0,0,2,2,2,2,0,0,6
1,515000,6,1,51087200129,2,2,5,0,5,0,1,2,1,1,207,1,9,9,0,0,0,13,19,0,14,64,3,1,6,2,2,5,210,0,0,2,2,2,2,0,0,6
1,355000,6,1,6037401602,2,2,5,0,5,0,2,1,1,1,103,1,9,9,50,46,0,13,19,0,14,56,3,1,6,2,2,5,388,0,0,2,2,2,2,0,0,6
1,415000,6,1,6001440336,2,5,2,2,8,0,1,5,2,6,89,1,9,9,0,0,0,15,19,0,14,49,3,1,6,2,2,5,125,0,0,2,2,2,2,0,2,6
1,305000,6,1,48121021505,2,5,2,0,8,0,1,5,3,6,51,1,9,9,4,0,0,14,19,0,14,37,3,1,6,2,2,5,405,0,0,2,2,2,2,0,0,6
1,325000,6,1,8005086700,2,5,5,0,8,0,2,5,3,6,45,1,9,9,0,0,0,16,19,0,14,45,3,1,6,2,2,5,43,0,0,2,2,2,2,0,0,6
2,295000,6,1,17043846524,2,2,5,0,5,0,2,1,1,1,170,1,9,9,0,0,0,21,19,0,14,27,3,1,6,2,2,5,635,0,0,2,2,2,2,0,0,6
1,195000,6,3,6073010013,1,5,5,0,8,0,1,5,1,6,63,1,9,9,0,0,0,21,19,0,14,22,3,1,6,2,2,5,110,0,0,2,2,2,2,0,0,6
